hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi,coverage_messages,timestamp
zona_000351,"POLYGON ((-71.99061677811531 -16.792171116547213, -71.99530838905766 -16.784391513566757, -72.00469161094234 -16.784391513566757, -72.00938322188469 -16.792171116547213, -72.00469161094234 -16.79995071952767, -71.99530838905766 -16.79995071952767, -71.99061677811531 -16.792171116547213))",-16.792171116547213,-72.0,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000376,"POLYGON ((-71.99061754664378 -16.7766119105863, -71.9953087733219 -16.768832307605845, -72.0046912266781 -16.768832307605845, -72.00938245335622 -16.7766119105863, -72.0046912266781 -16.784391513566757, -71.9953087733219 -16.784391513566757, -71.99061754664378 -16.7766119105863))",-16.7766119105863,-72.0,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000377,"POLYGON ((-71.97652682962789 -16.768832307605845, -71.9812178643272 -16.76105270462539, -71.99059993372585 -16.76105270462539, -71.99529096842517 -16.768832307605845, -71.99059993372585 -16.7766119105863, -71.9812178643272 -16.7766119105863, -71.97652682962789 -16.768832307605845))",-16.768832307605845,-71.98590889902653,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000386,"POLYGON ((-71.849706536909 -16.7766119105863, -71.85439776358712 -16.768832307605845, -71.86378021694333 -16.768832307605845, -71.86847144362144 -16.7766119105863, -71.86378021694333 -16.784391513566757, -71.85439776358712 -16.784391513566757, -71.849706536909 -16.7766119105863))",-16.7766119105863,-71.85908899026522,AREQUIPA,AREQUIPA,LA JOYA,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000401,"POLYGON ((-71.99061831435458 -16.76105270462539, -71.99530915717729 -16.753273101644933, -72.00469084282271 -16.753273101644933, -72.00938168564542 -16.76105270462539, -72.00469084282271 -16.768832307605845, -71.99530915717729 -16.768832307605845, -71.99061831435458 -16.76105270462539))",-16.76105270462539,-72.0,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000402,"POLYGON ((-71.97652759692997 -16.753273101644933, -71.98121824797825 -16.745493498664477, -71.9905995500748 -16.745493498664477, -71.99529020112308 -16.753273101644933, -71.9905995500748 -16.76105270462539, -71.98121824797825 -16.76105270462539, -71.97652759692997 -16.753273101644933))",-16.753273101644933,-71.98590889902653,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000403,"POLYGON ((-71.96243611240762 -16.76105270462539, -71.96712695523033 -16.753273101644933, -71.97650864087575 -16.753273101644933, -71.98119948369846 -16.76105270462539, -71.97650864087575 -16.768832307605845, -71.96712695523033 -16.768832307605845, -71.96243611240762 -16.76105270462539))",-16.76105270462539,-71.97181779805304,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000411,"POLYGON ((-71.8497073046198 -16.76105270462539, -71.85439814744251 -16.753273101644933, -71.86377983308793 -16.753273101644933, -71.86847067591064 -16.76105270462539, -71.86377983308793 -16.768832307605845, -71.85439814744251 -16.768832307605845, -71.8497073046198 -16.76105270462539))",-16.76105270462539,-71.85908899026522,AREQUIPA,AREQUIPA,LA JOYA,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000412,"POLYGON ((-71.83561658719518 -16.753273101644933, -71.84030723824345 -16.745493498664477, -71.84968854034001 -16.745493498664477, -71.85437919138829 -16.753273101644933, -71.84968854034001 -16.76105270462539, -71.84030723824345 -16.76105270462539, -71.83561658719518 -16.753273101644933))",-16.753273101644933,-71.84499788929173,AREQUIPA,AREQUIPA,LA JOYA,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
zona_000426,"POLYGON ((-71.99061908124801 -16.745493498664473, -71.995309540624 -16.737713895684017, -72.004690459376 -16.737713895684017, -72.00938091875199 -16.745493498664473, -72.004690459376 -16.75327310164493, -71.995309540624 -16.75327310164493, -71.99061908124801 -16.745493498664473))",-16.745493498664473,-72.0,AREQUIPA,AREQUIPA,VITOR,True,0,0,Microzona invalida,2025-04-16 13:23:02.156283
