hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi,coverage_messages,timestamp
zona_000003,"POLYGON ((-76.17945612084756 -13.46808, -76.18176540449161 -13.464190198509773, -76.18638397177972 -13.464190198509773, -76.18869325542377 -13.46808, -76.18638397177972 -13.471969801490228, -76.18176540449161 -13.471969801490228, -76.17945612084756 -13.46808))",-13.46808,-76.18407468813567,ICA,CHINCHA,TAMBO DE MORA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000004,"POLYGON ((-76.17252834499641 -13.464190198509773, -76.17483759109994 -13.460300397019545, -76.17945608330704 -13.460300397019545, -76.18176532941058 -13.464190198509773, -76.17945608330704 -13.46808, -76.17483759109994 -13.46808, -76.17252834499641 -13.464190198509773))",-13.464190198509773,-76.1771468372035,ICA,CHINCHA,TAMBO DE MORA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000005,"POLYGON ((-76.16560041898323 -13.46808, -76.16790970262728 -13.464190198509773, -76.17252826991539 -13.464190198509773, -76.17483755355944 -13.46808, -76.17252826991539 -13.471969801490228, -76.16790970262728 -13.471969801490228, -76.16560041898323 -13.46808))",-13.46808,-76.17021898627134,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000006,"POLYGON ((-76.15867264313208 -13.464190198509773, -76.16098188923561 -13.460300397019545, -76.16560038144272 -13.460300397019545, -76.16790962754625 -13.464190198509773, -76.16560038144272 -13.46808, -76.16098188923561 -13.46808, -76.15867264313208 -13.464190198509773))",-13.464190198509773,-76.16329113533916,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000007,"POLYGON ((-76.1517447171189 -13.46808, -76.15405400076295 -13.464190198509773, -76.15867256805106 -13.464190198509773, -76.16098185169511 -13.46808, -76.15867256805106 -13.471969801490228, -76.15405400076295 -13.471969801490228, -76.1517447171189 -13.46808))",-13.46808,-76.156363284407,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000008,"POLYGON ((-76.14481694126775 -13.464190198509773, -76.14712618737128 -13.460300397019545, -76.15174467957839 -13.460300397019545, -76.15405392568192 -13.464190198509773, -76.15174467957839 -13.46808, -76.14712618737128 -13.46808, -76.14481694126775 -13.464190198509773))",-13.464190198509773,-76.14943543347484,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000009,"POLYGON ((-76.13788901525457 -13.46808, -76.14019829889862 -13.464190198509773, -76.14481686618673 -13.464190198509773, -76.14712614983078 -13.46808, -76.14481686618673 -13.471969801490228, -76.14019829889862 -13.471969801490228, -76.13788901525457 -13.46808))",-13.46808,-76.14250758254268,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000010,"POLYGON ((-76.13096123940342 -13.464190198509773, -76.13327048550696 -13.460300397019545, -76.13788897771406 -13.460300397019545, -76.14019822381759 -13.464190198509773, -76.13788897771406 -13.46808, -76.13327048550696 -13.46808, -76.13096123940342 -13.464190198509773))",-13.464190198509773,-76.1355797316105,ICA,CHINCHA,ALTO LARAN,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000011,"POLYGON ((-76.12403331339024 -13.46808, -76.1263425970343 -13.464190198509773, -76.1309611643224 -13.464190198509773, -76.13327044796645 -13.46808, -76.1309611643224 -13.471969801490228, -76.1263425970343 -13.471969801490228, -76.12403331339024 -13.46808))",-13.46808,-76.12865188067835,ICA,CHINCHA,CHINCHA BAJA,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
zona_000012,"POLYGON ((-76.11710553753909 -13.464190198509773, -76.11941478364263 -13.460300397019545, -76.12403327584973 -13.460300397019545, -76.12634252195326 -13.464190198509773, -76.12403327584973 -13.46808, -76.11941478364263 -13.46808, -76.11710553753909 -13.464190198509773))",-13.464190198509773,-76.12172402974618,ICA,CHINCHA,ALTO LARAN,True,0,0,Microzona invalida,2025-04-23 11:43:13.546688
