hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi,coverage_messages,timestamp
zona_000001,"POLYGON ((-75.76114672563534 -14.10952, -75.76346236281766 -14.105630198509772, -75.76809363718233 -14.105630198509772, -75.77040927436465 -14.10952, -75.76809363718233 -14.113409801490228, -75.76346236281766 -14.113409801490228, -75.76114672563534 -14.10952))",-14.10952,-75.765778,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000002,"POLYGON ((-75.75419989310784 -14.105630198509772, -75.75651549078042 -14.101740397019544, -75.7611466861256 -14.101740397019544, -75.76346228379818 -14.105630198509772, -75.7611466861256 -14.10952, -75.75651549078042 -14.10952, -75.75419989310784 -14.105630198509772))",-14.105630198509772,-75.75883108845301,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000003,"POLYGON ((-75.74725290254138 -14.10952, -75.7495685397237 -14.105630198509772, -75.75419981408837 -14.105630198509772, -75.75651545127069 -14.10952, -75.75419981408837 -14.113409801490228, -75.7495685397237 -14.113409801490228, -75.74725290254138 -14.10952))",-14.10952,-75.75188417690603,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000004,"POLYGON ((-75.74030607001387 -14.105630198509772, -75.74262166768645 -14.101740397019544, -75.74725286303163 -14.101740397019544, -75.74956846070421 -14.105630198509772, -75.74725286303163 -14.10952, -75.74262166768645 -14.10952, -75.74030607001387 -14.105630198509772))",-14.105630198509772,-75.74493726535904,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000005,"POLYGON ((-75.7333590794474 -14.10952, -75.73567471662972 -14.105630198509772, -75.74030599099439 -14.105630198509772, -75.7426216281767 -14.10952, -75.74030599099439 -14.113409801490228, -75.73567471662972 -14.113409801490228, -75.7333590794474 -14.10952))",-14.10952,-75.73799035381205,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000006,"POLYGON ((-75.7264122469199 -14.105630198509772, -75.72872784459248 -14.101740397019544, -75.73335903993767 -14.101740397019544, -75.73567463761024 -14.105630198509772, -75.73335903993767 -14.10952, -75.72872784459248 -14.10952, -75.7264122469199 -14.105630198509772))",-14.105630198509772,-75.73104344226508,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000007,"POLYGON ((-75.71946525635343 -14.10952, -75.72178089353575 -14.105630198509772, -75.72641216790042 -14.105630198509772, -75.72872780508274 -14.10952, -75.72641216790042 -14.113409801490228, -75.72178089353575 -14.113409801490228, -75.71946525635343 -14.10952))",-14.10952,-75.72409653071809,ICA,ICA,ICA,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000008,"POLYGON ((-75.71251842382594 -14.105630198509772, -75.71483402149852 -14.101740397019544, -75.7194652168437 -14.101740397019544, -75.72178081451628 -14.105630198509772, -75.7194652168437 -14.10952, -75.71483402149852 -14.10952, -75.71251842382594 -14.105630198509772))",-14.105630198509772,-75.71714961917111,ICA,ICA,PUEBLO NUEVO,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000009,"POLYGON ((-75.70557143325946 -14.10952, -75.70788707044179 -14.105630198509772, -75.71251834480645 -14.105630198509772, -75.71483398198878 -14.10952, -75.71251834480645 -14.113409801490228, -75.70788707044179 -14.113409801490228, -75.70557143325946 -14.10952))",-14.10952,-75.71020270762412,ICA,ICA,PUEBLO NUEVO,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000010,"POLYGON ((-75.69862460073196 -14.105630198509772, -75.70094019840454 -14.101740397019544, -75.70557139374972 -14.101740397019544, -75.7078869914223 -14.105630198509772, -75.70557139374972 -14.10952, -75.70094019840454 -14.10952, -75.69862460073196 -14.105630198509772))",-14.105630198509772,-75.70325579607713,ICA,ICA,LOS AQUIJES,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000011,"POLYGON ((-75.6916776101655 -14.10952, -75.69399324734782 -14.105630198509772, -75.69862452171249 -14.105630198509772, -75.70094015889481 -14.10952, -75.69862452171249 -14.113409801490228, -75.69399324734782 -14.113409801490228, -75.6916776101655 -14.10952))",-14.10952,-75.69630888453015,ICA,ICA,LOS AQUIJES,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000012,"POLYGON ((-75.684730777638 -14.105630198509772, -75.68704637531057 -14.101740397019544, -75.69167757065576 -14.101740397019544, -75.69399316832833 -14.105630198509772, -75.69167757065576 -14.10952, -75.68704637531057 -14.10952, -75.684730777638 -14.105630198509772))",-14.105630198509772,-75.68936197298316,ICA,ICA,LOS AQUIJES,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000013,"POLYGON ((-75.67778378707152 -14.10952, -75.68009942425384 -14.105630198509772, -75.68473069861851 -14.105630198509772, -75.68704633580083 -14.10952, -75.68473069861851 -14.113409801490228, -75.68009942425384 -14.113409801490228, -75.67778378707152 -14.10952))",-14.10952,-75.68241506143617,ICA,ICA,LOS AQUIJES,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
zona_000014,"POLYGON ((-75.67083695454403 -14.105630198509772, -75.6731525522166 -14.101740397019544, -75.67778374756179 -14.101740397019544, -75.68009934523437 -14.105630198509772, -75.67778374756179 -14.10952, -75.6731525522166 -14.10952, -75.67083695454403 -14.105630198509772))",-14.105630198509772,-75.6754681498892,ICA,ICA,LOS AQUIJES,True,0,0,Microzona invalida,2025-04-22 11:31:41.482513
