hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi,coverage_messages,timestamp
zona_000001,"POLYGON ((-70.97690455318445 -17.2321443, -70.97925587659223 -17.228254498509774, -70.98395852340776 -17.228254498509774, -70.98630984681554 -17.2321443, -70.98395852340776 -17.23603410149023, -70.97925587659223 -17.23603410149023, -70.97690455318445 -17.2321443))",-17.2321443,-70.9816072,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000002,"POLYGON ((-70.96985068197262 -17.228254498509774, -70.97220195587465 -17.224364697019546, -70.97690450367872 -17.224364697019546, -70.97925577758076 -17.228254498509774, -70.97690450367872 -17.2321443, -70.97220195587465 -17.2321443, -70.96985068197262 -17.228254498509774))",-17.228254498509774,-70.97455322977669,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000003,"POLYGON ((-70.96279661273783 -17.2321443, -70.96514793614561 -17.228254498509774, -70.96985058296114 -17.228254498509774, -70.97220190636892 -17.2321443, -70.96985058296114 -17.23603410149023, -70.96514793614561 -17.23603410149023, -70.96279661273783 -17.2321443))",-17.2321443,-70.96749925955338,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000004,"POLYGON ((-70.95574274152601 -17.228254498509774, -70.95809401542805 -17.224364697019546, -70.96279656323212 -17.224364697019546, -70.96514783713415 -17.228254498509774, -70.96279656323212 -17.2321443, -70.95809401542805 -17.2321443, -70.95574274152601 -17.228254498509774))",-17.228254498509774,-70.96044528933008,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000005,"POLYGON ((-70.94868867229123 -17.2321443, -70.951039995699 -17.228254498509774, -70.95574264251454 -17.228254498509774, -70.95809396592232 -17.2321443, -70.95574264251454 -17.23603410149023, -70.951039995699 -17.23603410149023, -70.94868867229123 -17.2321443))",-17.2321443,-70.95339131910677,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000006,"POLYGON ((-70.94163480107939 -17.228254498509774, -70.94398607498142 -17.224364697019546, -70.9486886227855 -17.224364697019546, -70.95103989668753 -17.228254498509774, -70.9486886227855 -17.2321443, -70.94398607498142 -17.2321443, -70.94163480107939 -17.228254498509774))",-17.228254498509774,-70.94633734888346,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000007,"POLYGON ((-70.9345807318446 -17.2321443, -70.93693205525238 -17.228254498509774, -70.94163470206792 -17.228254498509774, -70.9439860254757 -17.2321443, -70.94163470206792 -17.23603410149023, -70.93693205525238 -17.23603410149023, -70.9345807318446 -17.2321443))",-17.2321443,-70.93928337866015,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000008,"POLYGON ((-70.92752686063278 -17.228254498509774, -70.92987813453482 -17.224364697019546, -70.93458068233889 -17.224364697019546, -70.93693195624093 -17.228254498509774, -70.93458068233889 -17.2321443, -70.92987813453482 -17.2321443, -70.92752686063278 -17.228254498509774))",-17.228254498509774,-70.93222940843685,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000009,"POLYGON ((-70.920472791398 -17.2321443, -70.92282411480578 -17.228254498509774, -70.92752676162131 -17.228254498509774, -70.92987808502909 -17.2321443, -70.92752676162131 -17.23603410149023, -70.92282411480578 -17.23603410149023, -70.920472791398 -17.2321443))",-17.2321443,-70.92517543821354,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000010,"POLYGON ((-70.91341892018616 -17.228254498509774, -70.9157701940882 -17.224364697019546, -70.92047274189227 -17.224364697019546, -70.9228240157943 -17.228254498509774, -70.92047274189227 -17.2321443, -70.9157701940882 -17.2321443, -70.91341892018616 -17.228254498509774))",-17.228254498509774,-70.91812146799023,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000011,"POLYGON ((-70.90636485095138 -17.2321443, -70.90871617435916 -17.228254498509774, -70.91341882117469 -17.228254498509774, -70.91577014458247 -17.2321443, -70.91341882117469 -17.23603410149023, -70.90871617435916 -17.23603410149023, -70.90636485095138 -17.2321443))",-17.2321443,-70.91106749776692,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
zona_000012,"POLYGON ((-70.89931097973954 -17.228254498509774, -70.90166225364158 -17.224364697019546, -70.90636480144565 -17.224364697019546, -70.90871607534768 -17.228254498509774, -70.90636480144565 -17.2321443, -70.90166225364158 -17.2321443, -70.89931097973954 -17.228254498509774))",-17.228254498509774,-70.90401352754361,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,True,0,0,Microzona invalida,2025-04-23 14:52:46.598767
