hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi,coverage_messages,timestamp
zona_000001,"POLYGON ((-73.31327070402793 -3.808329, -73.31552145201397 -3.8044391985097716, -73.32002294798602 -3.8044391985097716, -73.32227369597206 -3.808329, -73.32002294798602 -3.8122188014902285, -73.31552145201397 -3.8122188014902285, -73.31327070402793 -3.808329))",-3.808329,-73.3177722,LORETO,MAYNAS,SAN JUAN BAUTISTA,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000002,"POLYGON ((-73.30651848040232 -3.8044391985097716, -73.30876921822211 -3.800549397019543, -73.3132706938617 -3.800549397019543, -73.31552143168149 -3.8044391985097716, -73.3132706938617 -3.808329, -73.30876921822211 -3.808329, -73.30651848040232 -3.8044391985097716))",-3.8044391985097716,-73.3110199560419,LORETO,MAYNAS,SAN JUAN BAUTISTA,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000003,"POLYGON ((-73.29976621611173 -3.808329, -73.30201696409777 -3.8044391985097716, -73.30651846006982 -3.8044391985097716, -73.30876920805586 -3.808329, -73.30651846006982 -3.8122188014902285, -73.30201696409777 -3.8122188014902285, -73.29976621611173 -3.808329))",-3.808329,-73.3042677120838,LORETO,MAYNAS,SAN JUAN BAUTISTA,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000004,"POLYGON ((-73.29301399248612 -3.8044391985097716, -73.29526473030592 -3.800549397019543, -73.2997662059455 -3.800549397019543, -73.3020169437653 -3.8044391985097716, -73.2997662059455 -3.808329, -73.29526473030592 -3.808329, -73.29301399248612 -3.8044391985097716))",-3.8044391985097716,-73.29751546812571,LORETO,MAYNAS,SAN JUAN BAUTISTA,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000005,"POLYGON ((-73.28626172819554 -3.808329, -73.28851247618158 -3.8044391985097716, -73.29301397215363 -3.8044391985097716, -73.29526472013967 -3.808329, -73.29301397215363 -3.8122188014902285, -73.28851247618158 -3.8122188014902285, -73.28626172819554 -3.808329))",-3.808329,-73.2907632241676,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000006,"POLYGON ((-73.27950950456993 -3.8044391985097716, -73.28176024238972 -3.800549397019543, -73.28626171802931 -3.800549397019543, -73.2885124558491 -3.8044391985097716, -73.28626171802931 -3.808329, -73.28176024238972 -3.808329, -73.27950950456993 -3.8044391985097716))",-3.8044391985097716,-73.28401098020952,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000007,"POLYGON ((-73.27275724027935 -3.808329, -73.27500798826539 -3.8044391985097716, -73.27950948423744 -3.8044391985097716, -73.28176023222348 -3.808329, -73.27950948423744 -3.8122188014902285, -73.27500798826539 -3.8122188014902285, -73.27275724027935 -3.808329))",-3.808329,-73.27725873625141,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000008,"POLYGON ((-73.26600501665374 -3.8044391985097716, -73.26825575447353 -3.800549397019543, -73.27275723011311 -3.800549397019543, -73.27500796793291 -3.8044391985097716, -73.27275723011311 -3.808329, -73.26825575447353 -3.808329, -73.26600501665374 -3.8044391985097716))",-3.8044391985097716,-73.27050649229332,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000009,"POLYGON ((-73.25925275236315 -3.808329, -73.26150350034919 -3.8044391985097716, -73.26600499632124 -3.8044391985097716, -73.26825574430728 -3.808329, -73.26600499632124 -3.8122188014902285, -73.26150350034919 -3.8122188014902285, -73.25925275236315 -3.808329))",-3.808329,-73.26375424833522,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
zona_000010,"POLYGON ((-73.25250052873754 -3.8044391985097716, -73.25475126655734 -3.800549397019543, -73.25925274219692 -3.800549397019543, -73.26150348001671 -3.8044391985097716, -73.25925274219692 -3.808329, -73.25475126655734 -3.808329, -73.25250052873754 -3.8044391985097716))",-3.8044391985097716,-73.25700200437713,LORETO,MAYNAS,BELEN,True,0,0,Microzona invalida,2025-04-23 12:41:54.129569
